timestamp,relative_time_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,altitude,gnss_speed,gnss_bearing,reference_speed,reference_speed_kmh,reference_heading,session_id,vehicle_id
1411.0,1.401,1.052,-0.7815,9.7936,-0.0164,-0.0525,-0.0769,52.38674,-1.535683,150.31,0.0,118.77,6.288888888888889,22.64,56.103,IOVNBD_M,Research_Vehicle_Ford_Fiesta
1510.0,1.5,1.0145,-0.7162,9.6939,0.0032,0.0119,0.0173,52.38674,-1.535683,150.31,0.0,118.77,6.396111111111111,23.026,55.565,IOVNBD_M,Research_Vehicle_Ford_Fiesta
1610.0,1.6,1.056,-0.6295,9.8134,0.0061,0.002,-0.0166,52.38674,-1.535683,150.31,0.0,118.77,6.46,23.256,55.365,IOVNBD_M,Research_Vehicle_Ford_Fiesta
1710.0,1.7,1.071,-0.8807,9.8053,0.0127,0.0155,0.0087,52.38674,-1.535683,150.31,0.0,118.77,6.523888888888889,23.486,55.791,IOVNBD_M,Research_Vehicle_Ford_Fiesta
1810.0,1.8,1.0215,-0.7547,9.706,-0.0064,-0.0007,-0.0098,52.38674,-1.535683,150.31,0.0,118.77,6.618055555555555,23.825,55.687,IOVNBD_M,Research_Vehicle_Ford_Fiesta
1911.0,1.901,1.0308,-0.6707,9.742,0.0043,0.0067,0.0004,52.38674,-1.535683,150.31,0.0,118.77,6.648888888888889,23.936,55.315,IOVNBD_M,Research_Vehicle_Ford_Fiesta
2010.0,2.0,1.0853,-0.7831,9.8647,-0.0018,0.0062,0.0073,52.38674,-1.535683,150.31,0.0,118.77,6.75111111111111,24.304,55.322,IOVNBD_M,Research_Vehicle_Ford_Fiesta
2110.0,2.1,1.0686,-0.681,9.7244,-0.0018,-0.0034,-0.0029,52.38674,-1.535683,150.31,0.0,118.77,6.856944444444444,24.685,54.623000000000005,IOVNBD_M,Research_Vehicle_Ford_Fiesta
2211.0,2.201,1.0503,-0.7685,9.8393,0.0045,-0.0106,0.0119,52.38674,-1.535683,150.31,0.0,118.77,6.944999999999999,25.002,52.883,IOVNBD_M,Research_Vehicle_Ford_Fiesta
2311.0,2.301,1.0613,-0.8412,9.8019,0.0223,0.0059,0.0024,52.38674,-1.535683,150.31,0.0,118.77,7.061111111111112,25.42,55.091,IOVNBD_M,Research_Vehicle_Ford_Fiesta
2410.0,2.4,1.015,-0.7549,9.798,0.0389,-0.014,-0.0118,52.38674,-1.535683,150.31,0.0,118.77,7.046111111111111,25.366,53.826,IOVNBD_M,Research_Vehicle_Ford_Fiesta
2510.0,2.5,1.0693,-0.7272,9.7477,0.0228,0.0056,-0.0015,52.38674,-1.535683,150.31,0.0,118.77,7.028888888888888,25.304,51.391000000000005,IOVNBD_M,Research_Vehicle_Ford_Fiesta
2610.0,2.6,0.9813,-0.7582,9.9082,0.0096,0.0143,0.0001,52.38674,-1.535683,150.31,0.0,118.77,7.22111111111111,25.996,51.892,IOVNBD_M,Research_Vehicle_Ford_Fiesta
2710.0,2.7,1.1885,-0.9339,9.5557,0.0101,0.0141,-0.0066,52.38674,-1.535683,150.31,0.0,118.77,7.1930555555555555,25.895,52.34,IOVNBD_M,Research_Vehicle_Ford_Fiesta
2810.0,2.8,1.0492,-0.6505,9.8146,0.0044,0.0052,0.002,52.38674,-1.535683,150.31,0.0,118.77,7.268888888888889,26.168000000000003,50.832,IOVNBD_M,Research_Vehicle_Ford_Fiesta
2911.0,2.901,1.0609,-0.7427,9.8342,0.0005,0.0067,-0.001,52.38674,-1.535683,150.31,0.0,118.77,7.338055555555556,26.417,50.173,IOVNBD_M,Research_Vehicle_Ford_Fiesta
3012.0,3.002,0.9965,-0.8968,9.7282,0.01,0.0064,-0.0145,52.38674,-1.535683,150.31,0.0,118.77,7.338055555555556,26.417,51.125,IOVNBD_M,Research_Vehicle_Ford_Fiesta
3110.0,3.1,1.0385,-0.7531,9.9441,-0.0414,0.0534,-0.0539,52.38674,-1.535683,150.31,0.0,118.77,7.458055555555555,26.849,50.184,IOVNBD_M,Research_Vehicle_Ford_Fiesta
3210.0,3.2,1.0109,-0.7393,9.7454,-0.0022,0.0031,0.0107,52.38674,-1.535683,150.31,0.0,118.77,7.503055555555555,27.011,50.513000000000005,IOVNBD_M,Research_Vehicle_Ford_Fiesta
3310.0,3.3,1.0713,-0.6859,9.7591,0.0208,-0.0053,0.0057,52.38674,-1.535683,150.31,0.0,118.77,7.513055555555556,27.047,50.508,IOVNBD_M,Research_Vehicle_Ford_Fiesta
3411.0,3.401,0.9493,-0.8149,9.7454,0.0001,-0.0093,-0.0227,52.38674,-1.535683,150.31,0.0,118.77,7.548055555555555,27.173,50.328,IOVNBD_M,Research_Vehicle_Ford_Fiesta
3510.0,3.5,0.9377,-0.7109,9.8117,0.011,0.0115,-0.0102,52.38674,-1.535683,150.31,0.0,118.77,7.623888888888889,27.446,50.403,IOVNBD_M,Research_Vehicle_Ford_Fiesta
3610.0,3.6,1.0498,-0.7384,9.8461,-0.0201,0.0028,-0.0016,52.38674,-1.535683,150.31,0.0,118.77,7.621944444444444,27.439,50.734,IOVNBD_M,Research_Vehicle_Ford_Fiesta
3710.0,3.7,0.973,-0.7994,9.7675,0.004,-0.0018,0.006,52.38674,-1.535683,150.31,0.0,118.77,7.701111111111111,27.724,50.407,IOVNBD_M,Research_Vehicle_Ford_Fiesta
3810.0,3.8,1.172,-0.631,9.6962,0.0206,-0.0211,0.0105,52.38674,-1.535683,150.31,0.0,118.77,7.678055555555555,27.641,50.833,IOVNBD_M,Research_Vehicle_Ford_Fiesta
3910.0,3.9,0.9637,-0.828,9.7848,-0.002,-0.001,0.0016,52.38674,-1.535683,150.31,0.0,118.77,7.653055555555555,27.551,51.195,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4010.0,4.0,0.9586,-0.7182,9.7439,-0.0109,0.0119,-0.0035,52.38674,-1.535683,150.31,0.0,118.77,7.6930555555555555,27.695,50.972,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4110.0,4.1,0.987,-0.7291,9.7962,0.0069,0.0071,-0.0016,52.38674,-1.535683,150.31,0.0,118.77,7.643888888888889,27.518,51.976000000000006,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4211.0,4.201,1.0784,-0.7845,9.8328,0.0031,-0.0043,0.0119,52.38674,-1.535683,150.31,0.0,118.77,7.553888888888889,27.194000000000003,53.078,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4227.0,4.217,-0.9684,-0.0227,9.9665,-0.0045,-0.1089,-0.0368,52.402565,-1.503471,144.59,1.6222222222222222,92.89,7.553888888888889,27.194000000000003,53.078,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4311.0,4.301,0.9318,-0.6035,9.8378,0.009,0.0083,0.0006,52.38674,-1.535683,150.31,0.0,118.77,7.603888888888888,27.374,53.381,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4327.0,4.317,-0.3069,-1.3369,9.9218,0.0214,-0.1285,-0.0056,52.402565,-1.503471,144.59,1.6222222222222222,92.89,7.603888888888888,27.374,53.381,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4410.0,4.4,0.9648,-0.7958,9.806,0.0097,0.0035,0.0079,52.38674,-1.535683,150.31,0.0,118.77,7.5249999999999995,27.09,54.197,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4427.0,4.417,-0.0226,-2.0653,10.0332,-0.0368,-0.1373,0.0092,52.402565,-1.503471,144.59,1.6222222222222222,92.89,7.5249999999999995,27.09,54.197,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4511.0,4.501,0.8501,-0.618,9.749,0.0042,-0.0061,-0.0014,52.38674,-1.535683,150.31,0.0,118.77,7.456944444444444,26.845,55.017,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4527.0,4.517,0.0734,-1.5827,10.269,-0.0183,-0.1226,-0.0184,52.402565,-1.503471,144.59,1.6222222222222222,92.89,7.456944444444444,26.845,55.017,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4610.0,4.6,0.849,-0.5972,10.0649,0.0026,0.0094,0.0065,52.38674,-1.535683,150.31,0.0,118.77,7.486944444444445,26.953000000000003,55.679,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4628.0,4.618,0.1095,-0.0062,9.9086,-0.001,-0.0649,-0.0627,52.402565,-1.503471,144.59,1.6222222222222222,92.89,7.486944444444445,26.953000000000003,55.679,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4710.0,4.7,0.9162,-0.7648,9.7735,-0.0016,-0.0147,-0.0108,52.38674,-1.535683,150.31,0.0,118.77,7.358055555555556,26.489,57.325,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4727.0,4.717,0.7304,-0.697,10.2125,0.0512,-0.0781,-0.054,52.402565,-1.503471,144.59,1.6222222222222222,92.89,7.358055555555556,26.489,57.325,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4811.0,4.801,1.0327,-0.7514,9.8827,0.0061,0.0072,0.0065,52.38674,-1.535683,150.31,0.0,118.77,7.328055555555555,26.381,57.703,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4827.0,4.817,0.7136,0.2314,9.9019,0.0156,-0.0156,-0.0292,52.402565,-1.503471,144.59,1.6222222222222222,92.89,7.328055555555555,26.381,57.703,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4911.0,4.901,0.9317,-0.7285,9.7955,0.0099,0.0065,0.0037,52.38674,-1.535683,150.31,0.0,118.77,7.183888888888888,25.862,59.255,IOVNBD_M,Research_Vehicle_Ford_Fiesta
4927.0,4.917,-0.1565,-0.5425,9.7293,-0.0316,-0.0319,-0.0417,52.402565,-1.503471,144.59,1.6222222222222222,92.89,7.183888888888888,25.862,59.255,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5010.0,5.0,0.8487,-0.601,9.8361,0.0086,0.0024,0.0099,52.38674,-1.535683,150.31,0.0,118.77,7.180000000000001,25.848000000000003,60.182,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5027.0,5.017,0.4673,-0.3767,9.9896,-0.0318,0.0814,-0.1118,52.402565,-1.503471,144.59,1.6222222222222222,92.89,7.180000000000001,25.848000000000003,60.182,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5110.0,5.1,-0.6685,-0.1593,9.532,-0.0066,-0.0637,-0.0047,52.38674,-1.535683,150.31,0.0,118.77,7.123055555555555,25.643,61.838,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5127.0,5.117,0.0178,0.0381,10.2658,0.0235,0.0124,-0.0468,52.402565,-1.503471,144.59,1.6222222222222222,92.89,7.123055555555555,25.643,61.838,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5210.0,5.2,0.9744,-0.6881,9.8544,-0.0088,0.0023,-0.0117,52.38674,-1.535683,150.31,0.0,118.77,7.063888888888888,25.43,61.783,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5228.0,5.218,-0.0669,0.6,9.208,-0.0109,0.1046,-0.1181,52.402565,-1.503471,144.59,1.6222222222222222,92.89,7.063888888888888,25.43,61.783,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5310.0,5.3,0.8827,-0.5857,9.8477,-0.0334,-0.0108,0.0819,52.38674,-1.535683,150.31,0.0,118.77,7.055000000000001,25.398000000000003,63.267,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5327.0,5.317,0.49,2.9401,9.8788,-0.0086,0.251,-0.1865,52.402565,-1.503471,144.59,1.6222222222222222,92.89,7.055000000000001,25.398000000000003,63.267,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5411.0,5.401,0.7602,-0.6401,9.8165,-0.0187,-0.0031,0.0416,52.38674,-1.535683,150.31,0.0,118.77,6.9911111111111115,25.168000000000003,64.01899999999999,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5427.0,5.417,0.7012,1.7526,9.9663,0.018,0.1332,-0.1305,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.9911111111111115,25.168000000000003,64.01899999999999,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5510.0,5.5,0.8249,-0.9129,10.0813,0.0174,0.0503,-0.1136,52.38674,-1.535683,150.31,0.0,118.77,7.003055555555555,25.211,65.093,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5528.0,5.518,-0.1176,-1.0418,9.3239,-0.124,0.0303,-0.0866,52.402565,-1.503471,144.59,1.6222222222222222,92.89,7.003055555555555,25.211,65.093,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5610.0,5.6,-0.5042,-0.1042,9.8298,-0.0055,0.0833,-0.0032,52.38674,-1.535683,150.31,0.0,118.77,6.955,25.038,66.156,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5627.0,5.617,-0.12,-0.3955,9.8099,0.0336,0.1073,-0.1793,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.955,25.038,66.156,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5710.0,5.7,0.7119,-0.6417,9.769,-0.0296,-0.0123,-0.0071,52.38674,-1.535683,150.31,0.0,118.77,6.9350000000000005,24.966,66.848,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5727.0,5.717,1.7077,4.1391,9.9649,-0.0552,0.1,0.1424,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.9350000000000005,24.966,66.848,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5810.0,5.8,0.8279,-0.524,9.7578,-0.003,0.0039,0.0073,52.38674,-1.535683,150.31,0.0,118.77,6.931944444444444,24.955,68.15899999999999,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5827.0,5.817,0.697,0.3721,10.341,0.059,0.1104,0.0813,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.931944444444444,24.955,68.15899999999999,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5910.0,5.9,0.8986,-0.8443,9.8714,0.0029,0.0824,0.0244,52.38674,-1.535683,150.31,0.0,118.77,6.853055555555555,24.671,68.203,IOVNBD_M,Research_Vehicle_Ford_Fiesta
5927.0,5.917,-0.4494,-0.059,10.5849,0.0324,0.22,0.0209,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.853055555555555,24.671,68.203,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6010.0,6.0,0.8649,-0.692,9.7609,-0.0013,0.0254,0.0092,52.38674,-1.535683,150.31,0.0,118.77,6.968888888888889,25.088,68.925,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6027.0,6.017,0.057,0.5705,9.9067,-0.127,0.0591,0.1143,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.968888888888889,25.088,68.925,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6110.0,6.1,0.711,-0.577,9.7646,0.0009,0.013,0.0047,52.38674,-1.535683,150.31,0.0,118.77,6.918888888888889,24.908,69.90100000000001,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6127.0,6.117,-1.3815,-0.5014,10.0549,-0.1578,-0.0024,0.0608,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.918888888888889,24.908,69.90100000000001,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6210.0,6.2,1.0041,-0.681,9.9423,-0.0021,-0.0036,-0.0059,52.38674,-1.535683,150.31,0.0,118.77,6.928055555555555,24.941,71.375,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6227.0,6.217,-0.9361,-0.5315,10.1496,0.1559,0.0099,-0.0249,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.928055555555555,24.941,71.375,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6310.0,6.3,0.7773,-0.4834,9.7359,-0.0097,-0.011,-0.0185,52.38674,-1.535683,150.31,0.0,118.77,6.943888888888889,24.998,71.87,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6328.0,6.318,0.6583,-0.8199,9.9457,0.1456,0.0036,-0.0002,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.943888888888889,24.998,71.87,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6411.0,6.401,0.8351,-0.6417,9.8194,-0.0125,-0.0118,-0.0187,52.38674,-1.535683,150.31,0.0,118.77,6.97,25.092,71.935,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6427.0,6.417,-0.8883,-0.476,10.3413,-0.16,0.0159,-0.031,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.97,25.092,71.935,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6511.0,6.501,0.9118,-0.6953,9.8315,-0.0045,0.0064,-0.0076,52.38674,-1.535683,150.31,0.0,118.77,6.981111111111112,25.132,72.934,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6527.0,6.517,-0.3287,0.1728,9.576,-0.0454,0.0238,-0.0416,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.981111111111112,25.132,72.934,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6610.0,6.6,0.7263,-0.5317,9.7276,0.0034,0.0056,0.0029,52.38674,-1.535683,150.31,0.0,118.77,6.916111111111112,24.898000000000003,74.59,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6627.0,6.617,-0.7283,-0.3232,9.8891,0.0572,-0.0024,-0.0386,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.916111111111112,24.898000000000003,74.59,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6710.0,6.7,0.7573,-0.5374,9.7939,0.0039,0.0239,0.0105,52.38674,-1.535683,150.31,0.0,118.77,6.911944444444445,24.883000000000003,74.678,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6727.0,6.717,-0.1402,0.0209,9.8757,0.1072,-0.0326,0.0122,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.911944444444445,24.883000000000003,74.678,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6810.0,6.8,0.8978,-0.6428,9.9038,0.0025,0.0236,0.0077,52.38674,-1.535683,150.31,0.0,118.77,6.914999999999999,24.894,75.417,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6827.0,6.817,0.4459,0.5018,10.3166,-0.0545,0.0534,-0.0298,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.914999999999999,24.894,75.417,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6910.0,6.9,0.6722,-0.4573,9.7225,-0.0058,0.0086,-0.009,52.38674,-1.535683,150.31,0.0,118.77,6.856944444444444,24.685,75.962,IOVNBD_M,Research_Vehicle_Ford_Fiesta
6927.0,6.917,0.5861,-0.9184,10.1421,-0.0636,-0.0787,0.0514,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.856944444444444,24.685,75.962,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7010.0,7.0,0.7156,-0.5285,9.7738,-0.0065,-0.0105,-0.012,52.38674,-1.535683,150.31,0.0,118.77,6.876944444444445,24.757,76.175,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7027.0,7.017,-1.1821,-1.7849,10.4708,0.0872,-0.1226,0.0479,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.876944444444445,24.757,76.175,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7110.0,7.1,0.871,-0.6369,9.8976,-0.0072,-0.0152,-0.0131,52.38674,-1.535683,150.31,0.0,118.77,6.914999999999999,24.894,77.141,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7127.0,7.117,0.1713,-0.7896,10.5292,0.0779,-0.0692,0.0006,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.914999999999999,24.894,77.141,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7210.0,7.2,0.6982,-0.4492,9.7306,-0.0042,0.0101,-0.0028,52.38674,-1.535683,150.31,0.0,118.77,6.891111111111112,24.808000000000003,77.414,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7227.0,7.217,-0.2768,-1.3116,10.2099,0.0171,-0.0386,-0.0188,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.891111111111112,24.808000000000003,77.414,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7311.0,7.301,0.6816,-0.5359,9.8056,0.0048,0.0164,0.0053,52.38674,-1.535683,150.31,0.0,118.77,6.8,24.48,78.196,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7327.0,7.317,-0.4753,-0.9641,10.5806,0.0102,-0.1272,0.0745,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.8,24.48,78.196,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7410.0,7.4,0.6351,-0.4938,9.7461,-0.009,0.0016,-0.0072,52.38674,-1.535683,150.31,0.0,118.77,6.76,24.336,78.301,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7427.0,7.417,-1.4767,-0.8914,10.1667,0.0597,-0.1134,0.0704,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.76,24.336,78.301,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7510.0,7.5,0.7017,-0.4381,9.7549,-0.0016,0.0189,0.0007,52.38674,-1.535683,150.31,0.0,118.77,6.696944444444445,24.109,78.687,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7527.0,7.517,-0.7508,-1.9598,10.579,0.0823,-0.1245,0.0223,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.696944444444445,24.109,78.687,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7611.0,7.601,0.737,-0.5706,9.844,0.0036,0.0192,0.0109,52.38674,-1.535683,150.31,0.0,118.77,6.755,24.318,78.949,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7627.0,7.617,-1.3696,-1.3388,10.0823,-0.0123,-0.1266,-0.0102,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.755,24.318,78.949,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7711.0,7.701,0.8314,-0.4039,9.7994,-0.0067,0.0389,-0.021,52.38674,-1.535683,150.31,0.0,118.77,6.781944444444444,24.415,79.266,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7727.0,7.717,-0.522,-1.3134,10.1513,-0.0035,-0.1357,0.0235,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.781944444444444,24.415,79.266,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7810.0,7.8,0.6917,-0.4546,9.7475,-0.0071,-0.0247,-0.0185,52.38674,-1.535683,150.31,0.0,118.77,6.695,24.102,79.832,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7827.0,7.817,-1.9267,-1.5303,9.8703,0.1176,-0.1669,0.0629,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.695,24.102,79.832,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7910.0,7.9,0.808,-0.5549,9.9054,-0.0091,-0.021,-0.0231,52.38674,-1.535683,150.31,0.0,118.77,6.75111111111111,24.304,80.21,IOVNBD_M,Research_Vehicle_Ford_Fiesta
7927.0,7.917,-1.796,-1.4035,10.158,0.0234,-0.1672,0.0144,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.75111111111111,24.304,80.21,IOVNBD_M,Research_Vehicle_Ford_Fiesta
8010.0,8.0,0.6634,-0.567,9.7318,0.0033,0.028,0.0106,52.38674,-1.535683,150.31,0.0,118.77,6.68,24.048,81.314,IOVNBD_M,Research_Vehicle_Ford_Fiesta
8027.0,8.017,-2.0593,-0.3018,10.4641,0.0062,-0.197,0.019,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.68,24.048,81.314,IOVNBD_M,Research_Vehicle_Ford_Fiesta
8113.0,8.103,0.5603,-0.511,9.7224,0.0024,0.0199,0.0092,52.38674,-1.535683,150.31,0.0,118.77,6.68,24.048,82.368,IOVNBD_M,Research_Vehicle_Ford_Fiesta
8128.0,8.118,-1.6321,-1.6731,10.1682,0.0658,-0.2053,0.0048,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.68,24.048,82.368,IOVNBD_M,Research_Vehicle_Ford_Fiesta
8210.0,8.2,0.6093,-0.5592,9.7373,-0.0003,0.0086,0.0015,52.38674,-1.535683,150.31,0.0,118.77,6.483888888888888,23.342,80.075,IOVNBD_M,Research_Vehicle_Ford_Fiesta
8228.0,8.218,-1.495,-1.6002,9.9541,0.0785,-0.2,0.0241,52.402565,-1.503471,144.59,1.6222222222222222,92.89,6.483888888888888,23.342,80.075,IOVNBD_M,Research_Vehicle_Ford_Fiesta
8311.0,8.301,0.8164,-0.5544,9.965,-0.0048,0.0098,-0.0086,52.38674,-1.535683,150.31,0.0,118.77,6.471111111111111,23.296,79.565,IOVNBD_M,Research_Vehicle_Ford_Fiesta
